,text,meta_text
7384,yes . it is in a very good shape . ,inform
7385,since it is a 2005 and has a lot of miles on it would you be willing to take it down to 7500 ? ,init-price
7386,"the car is in very good shape , its a clean title car , no accidents , only 3 previous owners . the car runs smooth . the interior and exterior are extra clean .",supplemental
7387, the car is offered by a dealer which means the smog check is done and all dmv paperwork is prepared by us . ,supplemental
7388,i am offering 7500 ,insist
7389,$800 is the final . ,counter-price
7390,7600 and i will pick it up today ,counter-price
7391,i mean $8000 ,insist
7392,7600,insist
7393,okay you can pick it up . ,agree
7394,thank you ,thanks
7395,enjoy your new car . ,thanks
7396,<end>,<end>
7397,i'm very interested in this home . what's the lowest you'd accept ? ,inquire
7398,i can do $1750 ,init-price
7399,i can do that if you include utility payments . ,supplemental
7400,i can do 1700 and you pay your own utilities . a working wood burning fireplace in included that will help save on heat . ,counter-price
7401,<end>,<end>
7402,hello ,intro
7403,hi ! i see you have a room for rent ! i am very interested but ona budget since i am going to school as well . would you be willing to rent it for $550 ? ,init-price
7404,"that's half of the price i set , so i'm afraid not . ",disagree
7405,"ok , well i do see that the utilities are included , but the room is still only 200 sf , and i need to be able to survive . i can do $650 at most ",counter-price
7406,you're not going to find a place in this area this cheap with utilities included . lowest i can do is $800 . ,counter-price
7407,i understand completely . thank you for your time . i actually saw another place a bit bigger with utilities for $650 so i will go there . ,disagree
7408,<end>,<end>
7409,"hi , i have a great antique table here for only 300 ? ",init-price
7410,"i can/t go that high . and it is damaged , how about 100 ? ",counter-price
7411,true there is a damage but this type of damage is easily cleaned and removed i can run by the hardware store and include a bottle of the stain remover if you are willing to consider a number closer to my asking ? ,supplemental
7412,i could go 150 since i would have to find the time to fix it . ,counter-price
7413,"i see , would you be willing to pay 250 if i fix the damage before you come to pick up , i can guarantee you won't see the stain at all ! :) ",inquire
7414,200 is the absolute highest i will offer . ,counter-price
7415,"hmm that's probably fair . so i will do that and fix the stain for you . i do have a question though to make sure you will still want it . the table is very large and so it will require a truck to move , do you have one ? if not i can help you but you would have to pay for the gas and maybe throw in a little extra for my time ? ",agree
7416,<end>,<end>
7417,hey there ! i'm in need for a bike and yours looks very fancy and well made . what can you tell me about it ? ,intro
7418,"hey ! yes . it's super nice . if i hadn't just gotten a new one from a friend , i'd be keeping it ! it's in great condition . ",supplemental
7419,i've got a lot of upgrades on it and it was just recently tuned and new tires put on . i'm looking for $175 but all the upgrades come with it . ,init-price
7420,"sweet . sounds really nice , i definitely want to hop on this deal . could you do $150 and i'll come over and pick it up from your place ? ",counter-price
7421,i could do $150 and you pick it up . ,agree
7422,"awesome , thanks a lot for the help ! ",thanks
7423,<end>,<end>
7424,i am interested in your macbook . why are you selling it ? ,inquire
7425,i upgraded to the newest version it is a great system was just time for something bigger ,inform
7426,i could offer you $275 ,init-price
7427,used with nothing on them these go for almost 600 and i have over $3000 worth of design and business operations programs on it ,counter-price
7428,it is a used computer and i worry about that . would you take $300 ? ,counter-price
7429,"ill tell you what , i will go down to 500 and incude everything you need to sell the software if you dont want it you should have people begging you to pay even 1000 for that stuff along ",counter-price
7430,$500 is more than i can afford . how about $300 ? ,insist
7431,im sorry there is no way that i can go that low for it i could maybe do 400 but i keep all the software ,counter-price
7432,"sorry , i meant $350 . i really need the software or the computer is not much good to me . how about $375 with software ? ",counter-price
7433,with the software i can not go any lower than 450 sorry ,disagree
7434,<end>,<end>
7435,hi ,intro
7436,yes i am interested in your iphone . ,intro
7437,"great . i'm selling it for $375 , but there's a little room to negotiate . ",init-price
7438,great . is there any scratches ? ,inquire
7439,no . it's fully functional and in great condition . ,inform
7440,does it come with a sim card ? ,inquire
7441,yeah . it's with at&t . it comes with 64gb ram too . ,inform
7442,i want to make an offer of $325 . ,init-price
7443,"i was hoping to get a little more for it , if at all possible . ",vague-price
7444,how about $350 ? ,counter-price
7445,great ! sold for $350 ,agree
7446,<end>,<end>
7447,hello ,intro
7448,hi there . do you have any questions ? ,intro
7449,"yes , can i stop by and have a look at the place ? ",inquire
7450,"sure thing . it a great place . close to the tafb , 3 bedrooms , and everything has been replaced , new cabinets , new appliances , and everything is included . ",inform
7451,is it in a nice area ? ,inquire
7452,"yes , it is a great neighborhood . good for children; ",inform
7453,i am looking to save a little bit of money here . would 950 be okay ? ,init-price
7454,"$950 is way too low , i need a serious offer . i can drop the price down to 1895 for you though ",counter-price
7455,how about 1700 ? that would be a bit better . ,counter-price
7456,$1800 ? ,counter-price
7457,sounds good . deal ,agree
7458,<end>,<end>
7459,i love the look of this table . how long ago did you purchase the table ? ,inquire
7460,it's about 6 months old . was in our den which never gets used ,inform
7461,sounds great . i'd be willing to offer $140 for it . ,init-price
7462,it's such a good table and i paid $400 new for it . if you could do $160 we'll make it a deal ,counter-price
7463,that's a bit high . i'll take it at $160 if you can deliver it . ,supplemental
7464,"i suppose i can deliver , ",agree
7465,<end>,<end>
7466,hello ! ,intro
7467,hi ! are you willing to come down some on the rent ? i have excellent references and can pay cash today if i like it ? ,vague-price
7468,what were you thinking of as far as rent ? ,inquire
7469,how about 1900 ? ,init-price
7470,"i would be willing to come down a little , but thats too much ! its in a great neighborhood with shops and stores all around . how about $2250 ",counter-price
7471,i could probably do that as long as both garages go with . ,agree
7472,both garages come with it as well . ,agree
7473,<end>,<end>
7474,hello . ,intro
7475,hi is the washing machine still avaible ? ,inquire
7476,"yes , it is . for $100 . ",init-price
7477,"ok , the description is pretty vague can you tell me about the machine , why are you selling it ? ",inquire
7478,there's nothing wrong with it if that's what you're wondering . we just got a new two in one washer/dryer and we didn't need this anymore . ,inform
7479,exactly what i was wondering . well i'm in dire need of a machine and need one today . do you deliever ? ,inquire
7480,"yes , but with delivery i can't budge from $100 ",counter-price
7481,what if i come pick it up from ? i can give you $80 ,counter-price
7482,sounds fair enough . ,agree
7483,<end>,<end>
7484,nice bike . have you owned it 2012 ? just wondering if you were the only owner . ,intro
7485,yes . i' . the original owner . and at that price it won't last long . ,intro
7486,you say here it doesn't come with these pedals ? will there be any included ? ,inquire
7487,the pedals are not shown but are included in the price yes . ,inform
7488,these things go for over 2500 if they're in excellent shape . i'm knockign off close to a thousand bucks ,init-price
7489,"well , it's a nice price but it is a few years old . ",supplemental
7490,"yes and at that condition , these are over 2500 bucks . it's a steal i'm telling you ",supplemental
7491,could you let it go for $825 ? ,counter-price
7492,um . no . not even close . ,disagree
7493,<end>,<end>
7494,hello . ,intro
7495,hi ! ,intro
7496,i am interested in your phone . what can you tell me about it ? ,inquire
7497,"it's like new , 64gb and it's with at&t but it is unlocked . so it can be used with any carrier ",inform
7498,does it come with a sim card ? ,inquire
7499,it does not come with a sim card . ,inform
7500,i'm asking $320 cash and will add a new sim card to it ! ,init-price
7501,i would like to negotiate . ,supplemental
7502,i can do $300 with no sim card ,counter-price
7503,how about $250 and i can pick it up . ,counter-price
7504,the lowest i can go is $290 and i will do a local agreed upon meeting place ,counter-price
7505,ok i would like to off $290 . ,agree
7506,ok great ,thanks
7507,<end>,<end>
7508,"greetings friend , i have been gaining weight and so i need me a good bike to be riding on ! ",intro
7509,hello how are you doing today ?,intro
7510, we are offering this sleek and reliable bike today for the small price of $1650 . i am sure you will love it and it will help you to reach your fitness goals . i have had much success with it ,init-price
7511,oh my goodness that's so high . . . . i could almost pay the liposuction fees for that . i've been considering other ways to lose weight and am not sure if this is for me .,disagree
7512, i only have small bits of money from my mturking . . . would you be willing to go down on the price ? ,vague-price
7513,you are funny . how much were you thinking of ? ,inquire
7514,thank you . well i had a nutritionist and fitness trainer tell me they could help me reach my goals for 950 total but the problem with that is that they are saying it will take them a whole year to make all my fat go away . i would be willing to pay something extra if i could find something that i knew would work for me . . ,counter-price
7515,<end>,<end>
7516,hey there ! i saw your listing for a couch online . what can you tell me about it ? ,inquire
7517,"i have had it for a couple years , it is in great shape , has some very minor wear , i am moving so i have to get rid of it . ",inform
7518,"okay , good to know . good luck with moving . i know that can be stressful .",supplemental
7519, i'm looking for a couch for the place i just moved into but i'm on a bit of a budget . would you be willing to part with it for $20 if i picked it up and paid cash ? i can throw in some of my moving boxes as well ,init-price
7520,hi that would be great ! ! 20 it is ! ,agree
7521,<end>,<end>
7522,"hi , are you interested in this item ? ",intro
7523,yes i am . are they still avaible ? ,inquire
7524,yes . ,inform
7525,"ok great . i have verizon , will the phones be able to be activated with my service ? ",inquire
7526,"yes , but i should warn you that there is a little damage to the phone . it is still in pretty good condition though . ",inform
7527,yes i read that in your description . they both still look good though . do either phones have a charger with them ? ,inquire
7528,yes and i will give it to you at no additional cost . ,inform
7529,perfect . so i really need these phones today . will you $85 if i come pick them up from you ? ,init-price
7530,"yes , that works for me . ",agree
7531,ok awesome thanks ,thanks
7532,no problem ,thanks
7533,<end>,<end>
7534,good afternoon ,intro
7535,hello how are you ? is there any chance you'd be willing to lower the pay possibly ? ,vague-price
7536,i have a little room for negotiation . keep in mind that this unit has a lot of amenities . ,supplemental
7537,that's quite understandable . ,supplemental
7538,what price did you have in mind ? ,inquire
7539,$2400 ? ,init-price
7540,"we were looking to get $2471 because of the clubhouse , fitness center , pool and view . can you go a little higher ? ",counter-price
7541,$2450 ? ,counter-price
7542,that'll work . $2450 it is . pleasure working with you . ,agree
7543,thanks ! ,thanks
7544,<end>,<end>
7545,hey there ! are you interested in my bike ? ,intro
7546,i would love to buy the bike if it's a good price . ,intro
7547,well i'm asking for $200 since its a 24 gear bike in great condition and giant brand . but i'll negotiate a little bit . ,init-price
7548,i see that you want 200 . 00 dollars for the bike but i would like to have it for 180 . 00 which i can deliver in cash or paypal . ,counter-price
7549,okay if you can do $180 cash you got yourself a deal ! thanks a lot ! ,agree
7550,<end>,<end>
7551,hey ! i have a few questions about the mattress ? ,intro
7552,sure thing . what would you like to know ? ,intro
7553,any pets or smokers in the home with it or just the kiddo ? ,inquire
7554,i'm looking to pay about $75 to get one for my son . he's 3 . ,init-price
7555,"just the kid . it's a non-smoking household . i own a dog but his movements were restriced to the downstairs , so he never set foot in my child's bedroom . ",inform
7556,$75 is a bit low for what i was looking for . how about $90 ? ,counter-price
7557,great ! $90 sounds good to me . :-) ,agree
7558,awesome ,thanks
7559,<end>,<end>
7560,what size is this bike ? ,inquire
7561,"hi , it's 18 inch . ",inform
7562,ok . i'm looking for an affordable bmx as a gift for my nephew . any issues i should know of ? ,inquire
7563,nope . . ,inform
7564,. ,init-price
7565,how long have you had it ? ,inquire
7566,just 2 years . . not used much ,inform
7567,"i'm taking a risk here since i don't know for sure if it has issues or not , so i'll give you 8$ for it . ",counter-price
7568,"i can trade it for old coins too if you collect them . . . if not i can do 8 , but you will have to pick it up ",agree
7569,ok sounds like a deal ,thanks
7570,nice ! ,thanks
7571,<end>,<end>
7572,i have some great phones that work and only have broken glasses . ,intro
7573,how old are the phones ? ,inquire
7574,"not sure , but i think they are fairly new . ",inform
7575,are there any scratches on the phone or any other visible damage other then the broken glass ? ,inquire
7576,no . this is a great deal . ,inform
7577,"six phones , plus you give me a t-mobile phone and $50 . i can even drive them over if you don't live more than 10 miles from tracy . ",init-price
7578,"well since they have broken glass and i would need to get that repaired and you are not sure how old they are , would you be willing to do $35 and i will pick them up ? ",counter-price
7579,how about $38 and you pick them up ? ,counter-price
7580,well i would be coming more then 10 miles to get them so is there any way you could do the $35 considering all this plus it is going to be a cost to get these fixed as well . ,counter-price
7581,"ok . you pick them up , bring the phone for trade , and i'll give you $35 . ",agree
7582,you got yourself a deal . ,thanks
7583,<end>,<end>
7584,hello ,intro
7585,hi there . i saw your ad . ,intro
7586,are you interested in purchasing this product ? ,inquire
7587,how long have you had it ? ,inquire
7588,only a couple years . it is in really god condition and i will give it to you at a bargain price . ,inform
7589,how much are you asking ? it didn't mention it in your ad . ,inquire
7590,120 dollars . i think that is a good price . ,init-price
7591,<end>,<end>
7592,hi there ! i saw the add for your bookcases and was wondering if you have any more information . do they have any damage ? ,inquire
7593,"hi , no they are in great shape and are stained to look vintage ",inform
7594,okay . how much are you asking for them ? ,inquire
7595,i would like to get 50 for them . ,init-price
7596,would you be willing to do one for 20 ? ,counter-price
7597,"i could sell one of them for that price , it's a set of two so i could go down to 40 for both . ",counter-price
7598,<end>,<end>
7599,"hello , are you interest in this 1 bedroom 1 bath place ? ",intro
7600,hi i am interested but was curious about any other perks you could tell me about the apartment ,inquire
7601,"well , its a gated community within walking distance to bart . it has a pool and a barbecue area , and a laundry area with off street parking available . lots of shops and schools near by ",inform
7602,"it sounds great , but the listed price is a bit above my budget . i would be willing to pay $1705 and be ready to move in immediately ",init-price
7603,"there are a lot of perks here . 1705 is a little too low . if you can do 1800 , i think we have a deal ",counter-price
7604,"i think the location is great , so i would be willing to agree on $1800 ",agree
7605,"ok great , we have a deal ",thanks
7606,<end>,<end>
7607,"hallo , i am visiting from euro and need a bike for my kinder . we have these same bikes in my country for 5 euros only ! what is your best offer for me and my kinder's happiness ? ",inquire
7608,"i'm not sure how much 5 euros is , but i could go like 18 . ",init-price
7609,"if you will say 15 then i will meet you and pick up the beautiful training bike , what will you say ? ",counter-price
7610,i'll go 15 if you pick them up at my house . ,agree
7611,alright thank you ! ,thanks
7612,<end>,<end>
7613,hi i am interested in the car you have for sale is there anything wrong with it ,inquire
7614,"no , it's in great shape . ",inform
7615,can i ask why you are asking so much i know that this car books out at 4500 ? ,init-price
7616,<end>,<end>
7617,i have a limited supply so i'm looking to get rid of these chargers asap . ,supplemental
7618,are the chargers good for windows based phones ,inquire
7619,"yes , i have chargers for ios , android and windows phones . ",inform
7620,how long are the cords on the chargers ,inquire
7621,"standard cell-phone charger length . not too long , but long enough too not be useless . ",inform
7622,i would be willing to pay $6 for the pair of chargers ,init-price
7623,that's fair . i accept your offer . ,agree
7624,<end>,<end>
7625,hi is your thermostat still available ,inquire
7626,yes it is ,inform
7627,great is there anything wrong with it ? how old is it ? ,inquire
7628,"it was only briefly used , so it's in perfect condition . ",inform
7629,ok would you be willing to take $30 for it i can come get it right away . ,init-price
7630,"i really don't want to go any less , it is perfect . i will even download the manual for you . ",supplemental
7631,well i can do that myself dont trouble yourself . could we maybe meet in the middle and do say 35 ,inquire
7632,"i just listed it , so i don't want to come down too much . how about 37 and it's yours . ",counter-price
7633,you have a deal ,agree
7634,<end>,<end>
7635,"hi , is this a top loader ? ",inquire
7636,yes it is a newer style top toader ,inform
7637,do you know what year it's from ? ,inquire
7638,<end>,<end>
7639,"hello , i like your wooden work ! ",intro
7640,thanks . i like it as well but it has to find a new home . ,intro
7641,it would be me and my wife ! but i do have a concern it seems a touching up might be involved because we would be buying it for our party nights and table dancing . my wife is a stripper and she loves to dance and also her friends come over every weekend and they also love to dance on tables . ,supplemental
7642,i think this would be great for our basement ! what is your asking price ? ,inquire
7643,<end>,<end>
7644,hello ,intro
7645,hello ,intro
7646,are you interested in my iphone 6s ? ,inquire
7647,"yes , i do ",inform
7648,i am asking 600 dollars for it . ,init-price
7649,any issues with the phone ? ,inquire
7650,"no , it works great ! you can use it on any network and has a big screen ",inform
7651,is delivery cost included in the price ? ,inquire
7652,"yes , and i will even throw in some screen protectors ! ",inform
7653,how about the battery life ? ,inquire
7654,"battery life is good , unless you take a lot of videos , usually lasts me all day . ",inform
7655,<end>,<end>
7656,hello ,intro
7657,hi ! ,intro
7658,this car looks great . is it in good condition ? ,inquire
7659,yes . it runs great . ,inform
7660,can i come take a look at it today ? ,inquire
7661,sure . but i have another offer . are you really interested in buying ? ,inquire
7662,yes i am . ,inform
7663,ok . i'm looking for $4000 . how much are you offering ? ,init-price
7664,i would like you to come down to 3000 ? ,counter-price
7665,hmm . . . i could go down to $3600 . i just put new tires on it . ,counter-price
7666,that sounds good . let's make a deal . ,agree
7667,<end>,<end>
7668,hi are you interested in the honda ? ,intro
7669,yes i am how much are you asking for it ? ,inquire
7670,i would honestly love to get $7000 for the car but i'm willing to bargain . ,init-price
7671,<end>,<end>
7672,hi . how big is the apartment ? ,inquire
7673,hey there . 1250 sq ft . 2 bedroom 2 bath . ,inform
7674,utilities included ? ,inquire
7675,i'm willing to negotiate somewhat with that . the price i listed does not include utilities though . is there something you had in mind ? ,inform
7676,that's too much if utilities are not included . any other features ? ,inquire
7677,<end>,<end>
7678,hey there this place looks sweet ! what can you tell me about it ? ,inquire
7679,hello . this is a 1 bed 1 bath apt . its spacious and has a great den . walk in closet in the master bedroom . large living room and all major appliances included . ,inform
7680,there is also a private patio i'm asking 2608 ,init-price
7681,"wow sounds very fancy . could you guys do $2300 for it since i have to pay movers and everything which will raise the total cost to well over $2608 , i'm just trying to save a little bit on this expensive move . ",counter-price
7682,2300 is a little low . this place is near shops and parks . ,disagree
7683,"how about 2500 , and i'll waive the 300 deposit ",counter-price
7684,that sounds like a deal ! thanks so much for your help . i love this place already ! ,agree
7685,<end>,<end>
7686,"hello , i hope you brought your wallet along because i've got a great deal for you friend ! ",intro
7687,hello this is a lovely hutch what are the dimensions please ? ,inquire
7688,i don't know exactly but it's quite large ! i am asking 1000 for it but am willing to negotiate if you can offer a fair price that is good for you ? ,init-price
7689,okay i really like the hutch and i am willing to pay $700 for it . ,counter-price
7690,"that's a pretty fair price i would say , let's do it ! ",agree
7691,<end>,<end>
7692,"hi , this is just for the boxes , no phones ? ",inquire
7693,that is correct . ,inform
7694,are the manuals in the boxes ? ,inquire
7695,they sure are for both of them . ,inform
7696,is there packing material inside to support the phones ? ,inquire
7697,"i just looked no packaging , and the manuals aren't in there but i have them and will include with the deal . ",inform
7698,ok . can i get them for $3 ? ,init-price
7699,yes i could let them go for that ? will you be able to pick them up ? ,agree
7700,<end>,<end>
7701,you don't have a picture of the chair ? how will i know what i'm buying ? is it even a real tudor chair ? ,inquire
7702,"no picture . it is not a real tudor chair . it is a reproduction . i got them at macy's , a very high class store . they are in very good condition . ",inform
7703,"ah alright . i guess i missed that last part . tell you what , since it's a reproduction , i'm willing to go as high as , say , 250 ",init-price
7704,"i was hoping to get $275 . if you pay that , i'll include some furniture covers i have for the chairs . they're plastic , but they'll keep your chairs nice if you have pets . ",counter-price
7705,i don't need plastic cover for a tudor . and 275 is a bit too high for a reproduction . 250 is my offer . ,counter-price
7706,<end>,<end>
7707,hi . how old is this rug ? ,inquire
7708,"family heirloom , purchased new in the 1940's . a real antique . ",inform
7709,are there any stains on it ? any rips or tears ,inquire
7710,nope . excellent condition . ,inform
7711,the ad says like new condition ,supplemental
7712,"yes , that is correct . ",supplemental
7713,"okay , cause you just said excellent . would you do $250 for this ? ",init-price
7714,i can do $265 . does that work for you ? ,counter-price
7715,"sure , you got a deal ",agree
7716,"sounds great , thanks ! ",thanks
7717,<end>,<end>
7718,i've been looking for car processor like this . how long have you had it ? ,inquire
7719,i've had it for a few months but never got around to putting into my ride . ended up getting something different . so it's brand new ,inform
7720,"ok , the price is a little high for me . would $350 work ? ",init-price
7721,it runs arfound $700 brand new . i can come down a little but not that much how does $400 sound ? ,counter-price
7722,$400 sounds fair . i could come around today and pick it up . ,agree
7723,deal ,thanks
7724,<end>,<end>
7725,hi there . have any questions ? ,intro
7726,"hello , i am intrested in buying this paino from you , how old is it ",inquire
7727,it is fairly new . ,inform
7728,"even though it is newer , the most i can give for it would be 135 ",init-price
7729,"if i include the stand , a bench and sustain pedal , and deliver it to you , could you give me $344 ? ",counter-price
7730,no there is no way for that price . ,disagree
7731,a new in the box one with all of the thing you are giving is 375 . i will go as high as 150 and i will pick it up ,counter-price
7732,no i can't give it to you for half price . it is new and includes extras . ,disagree
7733,what is the least you are willing to take for it ,inquire
7734,$300 ,counter-price
7735,still way to much how about 170 ,counter-price
7736,that's too low still . ,disagree
7737,ok so then we cant make a deal ,disagree
7738,"i guess not , ",unknown
7739,<end>,<end>
7740,hi i am recovering from credit card debt and cannot pay your asking price of 13000 will you be able to work with me ? ,init-price
7741,hello how are you today ? i have a great deal for you . okay what did you have in mind as far as price ? ,inquire
7742,well i have saved up some money and can also include a very nice leather briefcase and could pay 10000 in cash today if you are wanting to finish the deal ? ,counter-price
7743,"well , i know what it is to be in debt which is the reason why i have to sell my prized truck . okay what do you say we do $11000 and i will throw in a free oil change for you . ",counter-price
7744,"oh yea , that's sounding pretty good to me , let's do it ! ",agree
7745,you've got a deal ! ,thanks
7746,<end>,<end>
7747,"hey there , saw your request for information about the bike . what would you like to know ? ",intro
7748,"hi , i like the description of your bike , what's your best price ",inquire
7749,i'm looking for at least $270 . ,init-price
7750,"ok . . since there are no pictures , i have to double check about the condition ",supplemental
7751,i can understand that . i'll be here all weekend . do you want to tentatively say $270 and you can look at it tomorrow ? i'll have it ready to go for you if you choose to buy it tomorrow . ,insist
7752,i can do 250 . . . or if you can throw in a helmet i can do 270 . i would like to take a test ride though before paying you . if you agree i can come down tonight ! ,counter-price
7753,i can do $270 with a helmet ! tonight works for me . ,agree
7754,<end>,<end>
7755,hello ,intro
7756,hello ,intro
7757,are you interested in buying this product ? ,inquire
7758,"i am interested in the product , does it come with any accessories ? ",inquire
7759,"yes , it comes with the plastic screen rap too . ",inform
7760,does it come with a stylus or earbuds or phone case ? ,inquire
7761,phone case and i will throw it in for free . ,inform
7762,"i would really like to have ear buds too , can we add that to the deal ? ",inquire
7763,"yes , is 400 dollars okay with you ? that seems like a fir price to me . ",init-price
7764,"if you throw in the phone case and ear buds for free then i can pay the $400 , yes . ",agree
7765,i will . sounds good . ,thanks
7766,<end>,<end>
7767,"hello , can you tell me a little bit about this table and chair set ",inquire
7768,"hey there ! these chairs are well made mahogany chairs , as well as the base for the table . ",inform
7769,"no bumps , marks , gouges , stains , chips , or scratches on the wood whatsoever . ",init-price
7770,that's a little bit more than i wanted to spend . would you let me take them off your hands for $120 ? ,counter-price
7771,we can settle with $120 if you can find your own way of getting them to your place . whether that's a moving truck or a personal pickup truck . do we have a deal ? ,inquire
7772,great . i'll bring my truck and pick them up . 120 it is ! ,agree
7773,"awesome , see you then ! ",thanks
7774,<end>,<end>
7775,i have been looking for a bike of this type for a while . how well do the front and rear lights work on the bike ? ,inquire
7776,"the lights work great . new tires , seats , and handlebars too ! ",inform
7777,how long have you had the bike ? ,inquire
7778,only 5 years . i've maintained it very well and it rides like a dream ,inform
7779,it looks great . 1200 is a bit high for me . how about $950 ? ,init-price
7780,$950 is a great price ! ,agree
7781,<end>,<end>
7782,"hello , i assume the boombox is still for sale and fully functional ? ",inquire
7783,"yes , it's a great boombox . no missing parts . i've tested it and it all works . ",inform
7784,you would be welcome to test it before you purchase it . i'm asking $75 ,init-price
7785,i understand however i am a collector and i was wondering if this piece came with the original box and manual ? ,inquire
7786,"no , i don't have those . it does have a graphic equalizer . this would be for your listening enjoyment . ",inform
7787,i see . ,supplemental
7788,"or i would be welling to make a trade for old mens wind up , automatic , kenetic , solar , eco drive watches , etc . ",supplemental
7789,i've been in the market for similar item with the original box down to the original receipt for $80 . would it be possible to come down on the price $75 is a bit much ,counter-price
7790,<end>,<end>
7791,what up cuzzo . how bout i give you $100 so i can get my house lit ? ,init-price
7792,hello how much are you willing to buy the lamp for ,inquire
7793,how about 130 . it has a marble base and its in great condition ,counter-price
7794,"i don't need the marble , but i like the hook action going on with the lamp . $120 for the hook action ",counter-price
7795,ok thats fair . $120 it is ,agree
7796,<end>,<end>
7797,hello ,intro
7798,hi there . i'm interested in your phone . ,intro
7799,do you want to know anyhting more than what is included in the description ? the cost is 120$ ,init-price
7800,how is the screen any cracks ? ,inquire
7801,"no scratches at all , everything works perfectly . let me tell you also that the average price online for the same phone is more than 170$ ",inform
7802,is there a charger included ? ,inquire
7803,"yes , and i will add a pair of earbuds if you are interested . ",inform
7804,i'll give it to you for 110$ if you want it now . ,counter-price
7805,that's a great deal . i'll take it . ,agree
7806,<end>,<end>
7807,"hi i have such a great bike for you today , what is your budget looking like ? ",inquire
7808,"hello . i'm really interested in this bike . my budget is pretty strict , but i could do $100 . ",init-price
7809,"if you can go for 125 today , i will not only include 24 whole gears on the bike but i will show you some sweet jumps ? ",counter-price
7810,"would you clean it up as well ? if so , $125 and i'm there ! ",inquire
7811,yea for sure ! thank you ! ,agree
7812,<end>,<end>
7813,hey there ! are you interested in my iphone 5 16mb unlocked ? ,intro
7814,i am . . . how long was it used ? ,inquire
7815,"it was used by my kid for a year or so . its in good condition , looks just like new and runs well . ",inform
7816,we're asking for around $90 . ,init-price
7817,$90 seems a bit steep for an older model . i was thinking $50 . i know kids aren't exactly careful with their phones and the tech is a bit outdated . ,counter-price
7818,i can do $50 in cash if you can stop by and pick it up from my place . ,agree
7819,great ! it's a deal ! ,thanks
7820,sweet . see you then ! ,thanks
7821,<end>,<end>
7822,is this thermostat in good condition ? ,inquire
7823,"hello i have a great thermostat that is lightly used and in excellent working condition , what is your budget looking like ? ",inform
7824,"i would like to pay about $25 for it , is that acceptable ? ",init-price
7825,"yes that is acceptable , thank you ! ",agree
7826,<end>,<end>
7827,hey there . saw your listing for the nissan 350z . what can you tell me about it ? ,inquire
7828,well it's in very good condition both running and cosmetic . it's only had 3 owners and no accidnets . it's a great car ! ,inform
7829,"that's good to hear ! it seems to be exactly what i'm in the market for . i will say though that most of the other similar condition similar model cars i have seen are in the 3 , 500 range . i'd be willing to go a bit higher than that , but what is your lowest price possible ? ",vague-price
7830,<end>,<end>
7831,new charger eh ? how come you never used it ? ,inquire
7832,"i have plenty of chargers , but i'm trying to get rid of them asap . ",inform
7833,fair enough . tell you what i'll give you 9 bucks for them . i'll come and pick it up . you don't even have to lift a finger ,init-price
7834,"that sounds fair . what type of charger do you want ? i have chargers for iphones , android , even windows phones . ",inquire
7835,whatever you advertised . i'll take them all ,agree
7836,cool . i accept your offer . ,thanks
7837,<end>,<end>
7838,hello and how are you doing today ? i have a steal of a deal for you today . this 75 inch tv is for the low price of $1400 and it is still under manufacturer's warranty . ,init-price
7839,"that's a great tv , but i'm on a really strict budget . i busted our tv when i was doing a roundhouse kick in the living room showing off for friends . i'm in the doghouse big time , but can only afford $700 . ",counter-price
7840,"sorry to hear that . well you are definitely in luck . your offer is too low though , remember this is a brand new smart tv . the specs are great . i am willing to do $1100 ",counter-price
7841,it does sound like a great deal . how about $1000 cash ? i can pick it up within the hour and will be grateful till the end of time ! ,counter-price
7842,$1050 and you have a deal . ,counter-price
7843,you got it . thanks ! ,agree
7844,<end>,<end>
7845,hello ,intro
7846,the iphone is in perfect condition with original records . i currently have a highest offer of $195 however i was looking for a firm $200 ,init-price
7847,ok this what i can do for you then since i'm on a budget . how about 195 . 01 ? ,counter-price
7848,lol cant say no to that . a higher bid is a higher bid ,agree
7849,<end>,<end>
7850,"hi , i am very interested in this bike ",intro
7851,hi i've got a great bike here that is so good for if you live in the city (groceries and stuff) what is your budget like ? ,inquire
7852,my budget is around 245 ,init-price
7853,"hmm okay , i was hoping to get 280 so that is pretty close . and i would be willing to accept this but is there anything else that you have thought about needing with your new bike that i can hook you up with for like 25-50 ? ",counter-price
7854,if you could throw in a bike lock so it doesnt get stolen then i could give you 260 ,counter-price
7855,"alright that's great because i have one of those ! sounds like a deal , thank you ! ",agree
7856,<end>,<end>
7857,"hello , i am interested in your tv console for sale ",intro
7858,great ! it's in excellent condition . i'd be happy to deliver it to you for a $20 fee ,supplemental
7859,"i am capable of picking it up , but thanks . i do see that one of the drawers gets stuck , but are there any other scratches or dings on it at all ? ",inquire
7860,"no scratches at all , the door can be fixed too ",inform
7861,would you be fixing the door or do i need to ? ,inquire
7862,"if you pay the asking price , i'd be happy to fix the door for you . ",inform
7863,"i can actually get a new one for that price , i was hoping you could come down some since i can pick it up , and i can fix the door as well . would $150 be good ? ",init-price
7864,if you fix the door and pick it up i can accept that ! ,agree
7865,great ! ,thanks
7866,<end>,<end>
7867,hello ,intro
7868,hi there . . . i see your listing of the sofa console table ,intro
7869,"yes , it is in great condition ! ",supplemental
7870,"ok , i see your asking price is 200 but what's your best offer ? ",init-price
